timestamp,customer,location
2019-09-02 08:47:00,Patrick Simmons,spices
2019-09-02 08:47:00,Ruben Carter,dairy
2019-09-02 08:47:00,Tyler Bates,drinks
2019-09-02 08:47:00,Phillip White,drinks
2019-09-02 08:47:00,Mark Wilson,fruit
2019-09-02 08:47:00,Troy Middleton,fruit
2019-09-02 08:48:00,Kelly Moore,drinks
2019-09-02 08:48:00,Thomas Molina,fruit
2019-09-02 08:48:00,Lee Taylor,fruit
2019-09-02 08:48:00,Michael Guerrero,drinks
2019-09-02 08:48:00,Michael Robinson,drinks
2019-09-02 08:48:00,Juan Gibbs,dairy
2019-09-02 08:48:00,Kelsey Gilmore,drinks
2019-09-02 08:48:00,Sharon Wyatt,drinks
2019-09-02 08:48:00,Raymond Sanchez,fruit
2019-09-02 08:48:00,Patrick Simmons,spices
2019-09-02 08:48:00,Ruben Carter,dairy
2019-09-02 08:48:00,Tyler Bates,drinks
2019-09-02 08:48:00,Mark Wilson,fruit
2019-09-02 08:48:00,Troy Middleton,fruit
2019-09-02 08:48:00,Cassie Bryant,fruit
2019-09-02 08:48:00,Lisa Patel,dairy
2019-09-02 08:48:00,Jennifer Reyes,fruit
2019-09-02 08:48:00,Julie Fowler,fruit
2019-09-02 08:49:00,Kelly Moore,fruit
2019-09-02 08:49:00,Thomas Molina,drinks
2019-09-02 08:49:00,Lee Taylor,spices
2019-09-02 08:49:00,Michael Guerrero,drinks
2019-09-02 08:49:00,Michael Robinson,drinks
2019-09-02 08:49:00,Juan Gibbs,dairy
2019-09-02 08:49:00,Kelsey Gilmore,fruit
2019-09-02 08:49:00,Sharon Wyatt,drinks
2019-09-02 08:49:00,Raymond Sanchez,fruit
2019-09-02 08:49:00,Patrick Simmons,spices
2019-09-02 08:49:00,Tyler Bates,fruit
2019-09-02 08:49:00,Mark Wilson,dairy
2019-09-02 08:49:00,Troy Middleton,fruit
2019-09-02 08:49:00,Lisa Patel,dairy
2019-09-02 08:49:00,Jennifer Reyes,drinks
2019-09-02 08:49:00,Julie Fowler,fruit
2019-09-02 08:50:00,Kelly Moore,fruit
2019-09-02 08:50:00,Thomas Molina,drinks
2019-09-02 08:50:00,Lee Taylor,spices
2019-09-02 08:50:00,Michael Guerrero,drinks
2019-09-02 08:50:00,Michael Robinson,drinks
2019-09-02 08:50:00,Kelsey Gilmore,fruit
2019-09-02 08:50:00,Sharon Wyatt,drinks
2019-09-02 08:50:00,Raymond Sanchez,fruit
2019-09-02 08:50:00,Tyler Bates,fruit
2019-09-02 08:50:00,Mark Wilson,dairy
2019-09-02 08:50:00,Troy Middleton,drinks
2019-09-02 08:50:00,Jennifer Reyes,drinks
2019-09-02 08:50:00,Julie Fowler,fruit
2019-09-02 08:50:00,Edward Thompson,drinks
2019-09-02 08:51:00,Kelly Moore,fruit
2019-09-02 08:51:00,Thomas Molina,fruit
2019-09-02 08:51:00,Lee Taylor,spices
2019-09-02 08:51:00,Michael Guerrero,drinks
2019-09-02 08:51:00,Michael Robinson,fruit
2019-09-02 08:51:00,Kelsey Gilmore,fruit
2019-09-02 08:51:00,Sharon Wyatt,drinks
2019-09-02 08:51:00,Raymond Sanchez,dairy
2019-09-02 08:51:00,Mark Wilson,dairy
2019-09-02 08:51:00,Troy Middleton,spices
2019-09-02 08:51:00,Jennifer Reyes,drinks
2019-09-02 08:51:00,Julie Fowler,fruit
2019-09-02 08:51:00,Edward Thompson,drinks
2019-09-02 08:51:00,Steven Parrish,fruit
2019-09-02 08:51:00,Madison Gibson,dairy
2019-09-02 08:51:00,Kayla Hall,fruit
2019-09-02 08:51:00,Shawn Khan,fruit
2019-09-02 08:51:00,Richard Farley,fruit
2019-09-02 08:52:00,Kelly Moore,fruit
2019-09-02 08:52:00,Thomas Molina,fruit
2019-09-02 08:52:00,Lee Taylor,fruit
2019-09-02 08:52:00,Michael Guerrero,drinks
2019-09-02 08:52:00,Michael Robinson,dairy
2019-09-02 08:52:00,Raymond Sanchez,dairy
2019-09-02 08:52:00,Troy Middleton,spices
2019-09-02 08:52:00,Jennifer Reyes,drinks
2019-09-02 08:52:00,Julie Fowler,drinks
2019-09-02 08:52:00,Steven Parrish,fruit
2019-09-02 08:52:00,Madison Gibson,dairy
2019-09-02 08:52:00,Kayla Hall,drinks
2019-09-02 08:52:00,Shawn Khan,fruit
2019-09-02 08:53:00,Kelly Moore,fruit
2019-09-02 08:53:00,Michael Robinson,dairy
2019-09-02 08:53:00,Raymond Sanchez,dairy
2019-09-02 08:53:00,Troy Middleton,drinks
2019-09-02 08:53:00,Jennifer Reyes,drinks
2019-09-02 08:53:00,Julie Fowler,drinks
2019-09-02 08:53:00,Steven Parrish,fruit
2019-09-02 08:53:00,Madison Gibson,dairy
2019-09-02 08:53:00,Kayla Hall,drinks
2019-09-02 08:53:00,Shawn Khan,dairy
2019-09-02 08:54:00,Kelly Moore,fruit
2019-09-02 08:54:00,Michael Robinson,dairy
2019-09-02 08:54:00,Raymond Sanchez,dairy
2019-09-02 08:54:00,Jennifer Reyes,drinks
2019-09-02 08:54:00,Steven Parrish,fruit
2019-09-02 08:54:00,Madison Gibson,drinks
2019-09-02 08:54:00,Kayla Hall,drinks
2019-09-02 08:54:00,Shawn Khan,dairy
2019-09-02 08:55:00,Kelly Moore,fruit
2019-09-02 08:55:00,Michael Robinson,dairy
2019-09-02 08:55:00,Raymond Sanchez,dairy
2019-09-02 08:55:00,Jennifer Reyes,fruit
2019-09-02 08:55:00,Steven Parrish,dairy
2019-09-02 08:55:00,Madison Gibson,drinks
2019-09-02 08:55:00,Kayla Hall,drinks
2019-09-02 08:55:00,Shawn Khan,dairy
2019-09-02 08:55:00,Kenneth Gonzales,fruit
2019-09-02 08:55:00,Jean Barajas,spices
2019-09-02 08:55:00,Kristin Johnson,dairy
2019-09-02 08:55:00,Michael Hernandez,fruit
2019-09-02 08:55:00,Richard Smith DDS,dairy
2019-09-02 08:55:00,Leslie Trevino,fruit
2019-09-02 08:56:00,Michael Robinson,dairy
2019-09-02 08:56:00,Raymond Sanchez,dairy
2019-09-02 08:56:00,Jennifer Reyes,fruit
2019-09-02 08:56:00,Steven Parrish,dairy
2019-09-02 08:56:00,Kayla Hall,fruit
2019-09-02 08:56:00,Shawn Khan,dairy
2019-09-02 08:56:00,Kenneth Gonzales,fruit
2019-09-02 08:56:00,Kristin Johnson,dairy
2019-09-02 08:56:00,Michael Hernandez,fruit
2019-09-02 08:56:00,Richard Smith DDS,dairy
2019-09-02 08:56:00,Leslie Trevino,fruit
2019-09-02 08:56:00,Donna Williams MD,drinks
2019-09-02 08:56:00,Robert Rose,fruit
2019-09-02 08:56:00,Todd Harrison,fruit
2019-09-02 08:57:00,Michael Robinson,dairy
2019-09-02 08:57:00,Raymond Sanchez,dairy
2019-09-02 08:57:00,Jennifer Reyes,fruit
2019-09-02 08:57:00,Steven Parrish,dairy
2019-09-02 08:57:00,Kayla Hall,fruit
2019-09-02 08:57:00,Shawn Khan,dairy
2019-09-02 08:57:00,Kristin Johnson,drinks
2019-09-02 08:57:00,Michael Hernandez,fruit
2019-09-02 08:57:00,Richard Smith DDS,dairy
2019-09-02 08:57:00,Leslie Trevino,fruit
2019-09-02 08:57:00,Donna Williams MD,drinks
2019-09-02 08:57:00,Robert Rose,fruit
2019-09-02 08:57:00,Todd Harrison,fruit
2019-09-02 08:58:00,Michael Robinson,dairy
2019-09-02 08:58:00,Raymond Sanchez,dairy
2019-09-02 08:58:00,Jennifer Reyes,spices
2019-09-02 08:58:00,Steven Parrish,drinks
2019-09-02 08:58:00,Kayla Hall,dairy
2019-09-02 08:58:00,Shawn Khan,dairy
2019-09-02 08:58:00,Kristin Johnson,drinks
2019-09-02 08:58:00,Michael Hernandez,fruit
2019-09-02 08:58:00,Richard Smith DDS,drinks
2019-09-02 08:58:00,Leslie Trevino,fruit
2019-09-02 08:58:00,Donna Williams MD,drinks
2019-09-02 08:58:00,Robert Rose,fruit
2019-09-02 08:58:00,Todd Harrison,fruit
2019-09-02 08:58:00,Megan Fischer,dairy
2019-09-02 08:58:00,Julie Ramos,fruit
2019-09-02 08:58:00,Christopher Carpenter,spices
2019-09-02 08:58:00,Rebecca Brooks,spices
2019-09-02 08:59:00,Michael Robinson,dairy
2019-09-02 08:59:00,Raymond Sanchez,dairy
2019-09-02 08:59:00,Jennifer Reyes,fruit
2019-09-02 08:59:00,Steven Parrish,drinks
2019-09-02 08:59:00,Kayla Hall,dairy
2019-09-02 08:59:00,Shawn Khan,dairy
2019-09-02 08:59:00,Kristin Johnson,drinks
2019-09-02 08:59:00,Michael Hernandez,fruit
2019-09-02 08:59:00,Leslie Trevino,fruit
2019-09-02 08:59:00,Donna Williams MD,fruit
2019-09-02 08:59:00,Robert Rose,fruit
2019-09-02 08:59:00,Megan Fischer,dairy
2019-09-02 08:59:00,Julie Ramos,fruit
2019-09-02 08:59:00,Christopher Carpenter,spices
2019-09-02 08:59:00,Katherine Hawkins,dairy
2019-09-02 09:00:00,Michael Robinson,dairy
2019-09-02 09:00:00,Raymond Sanchez,dairy
2019-09-02 09:00:00,Jennifer Reyes,spices
2019-09-02 09:00:00,Steven Parrish,drinks
2019-09-02 09:00:00,Shawn Khan,dairy
2019-09-02 09:00:00,Kristin Johnson,drinks
2019-09-02 09:00:00,Michael Hernandez,fruit
2019-09-02 09:00:00,Leslie Trevino,fruit
2019-09-02 09:00:00,Donna Williams MD,fruit
2019-09-02 09:00:00,Megan Fischer,dairy
2019-09-02 09:00:00,Julie Ramos,dairy
2019-09-02 09:00:00,Christopher Carpenter,dairy
2019-09-02 09:00:00,Amy Oliver,spices
2019-09-02 09:01:00,Michael Robinson,dairy
2019-09-02 09:01:00,Raymond Sanchez,dairy
2019-09-02 09:01:00,Jennifer Reyes,spices
2019-09-02 09:01:00,Shawn Khan,dairy
2019-09-02 09:01:00,Michael Hernandez,dairy
2019-09-02 09:01:00,Leslie Trevino,spices
2019-09-02 09:01:00,Donna Williams MD,fruit
2019-09-02 09:01:00,Megan Fischer,spices
2019-09-02 09:01:00,Julie Ramos,spices
2019-09-02 09:01:00,Christopher Carpenter,drinks
2019-09-02 09:01:00,Amy Oliver,dairy
2019-09-02 09:02:00,Raymond Sanchez,dairy
2019-09-02 09:02:00,Jennifer Reyes,dairy
2019-09-02 09:02:00,Shawn Khan,dairy
2019-09-02 09:02:00,Michael Hernandez,dairy
2019-09-02 09:02:00,Leslie Trevino,spices
2019-09-02 09:02:00,Donna Williams MD,fruit
2019-09-02 09:02:00,Megan Fischer,dairy
2019-09-02 09:02:00,Julie Ramos,drinks
2019-09-02 09:02:00,Christopher Carpenter,drinks
2019-09-02 09:02:00,Amy Oliver,spices
2019-09-02 09:03:00,Raymond Sanchez,dairy
2019-09-02 09:03:00,Jennifer Reyes,dairy
2019-09-02 09:03:00,Shawn Khan,dairy
2019-09-02 09:03:00,Michael Hernandez,dairy
2019-09-02 09:03:00,Leslie Trevino,spices
2019-09-02 09:03:00,Donna Williams MD,fruit
2019-09-02 09:03:00,Megan Fischer,dairy
2019-09-02 09:03:00,Julie Ramos,drinks
2019-09-02 09:03:00,Christopher Carpenter,drinks
2019-09-02 09:03:00,Amy Oliver,dairy
2019-09-02 09:03:00,Nancy Page,spices
2019-09-02 09:03:00,Justin Vazquez,dairy
2019-09-02 09:04:00,Raymond Sanchez,dairy
2019-09-02 09:04:00,Jennifer Reyes,dairy
2019-09-02 09:04:00,Shawn Khan,dairy
2019-09-02 09:04:00,Michael Hernandez,dairy
2019-09-02 09:04:00,Donna Williams MD,fruit
2019-09-02 09:04:00,Megan Fischer,spices
2019-09-02 09:04:00,Christopher Carpenter,drinks
2019-09-02 09:04:00,Amy Oliver,dairy
2019-09-02 09:04:00,Nancy Page,fruit
2019-09-02 09:04:00,Justin Vazquez,drinks
2019-09-02 09:05:00,Raymond Sanchez,drinks
2019-09-02 09:05:00,Jennifer Reyes,drinks
2019-09-02 09:05:00,Shawn Khan,drinks
2019-09-02 09:05:00,Michael Hernandez,dairy
2019-09-02 09:05:00,Donna Williams MD,drinks
2019-09-02 09:05:00,Megan Fischer,dairy
2019-09-02 09:05:00,Christopher Carpenter,spices
2019-09-02 09:05:00,Justin Vazquez,drinks
2019-09-02 09:06:00,Raymond Sanchez,drinks
2019-09-02 09:06:00,Jennifer Reyes,drinks
2019-09-02 09:06:00,Shawn Khan,drinks
2019-09-02 09:06:00,Michael Hernandez,dairy
2019-09-02 09:06:00,Donna Williams MD,drinks
2019-09-02 09:06:00,Megan Fischer,spices
2019-09-02 09:06:00,Christopher Carpenter,dairy
2019-09-02 09:06:00,Justin Vazquez,drinks
2019-09-02 09:07:00,Raymond Sanchez,drinks
2019-09-02 09:07:00,Jennifer Reyes,drinks
2019-09-02 09:07:00,Shawn Khan,drinks
2019-09-02 09:07:00,Michael Hernandez,dairy
2019-09-02 09:07:00,Donna Williams MD,fruit
2019-09-02 09:07:00,Megan Fischer,spices
2019-09-02 09:07:00,Christopher Carpenter,dairy
2019-09-02 09:07:00,Justin Vazquez,drinks
2019-09-02 09:08:00,Raymond Sanchez,drinks
2019-09-02 09:08:00,Shawn Khan,drinks
2019-09-02 09:08:00,Michael Hernandez,dairy
2019-09-02 09:08:00,Donna Williams MD,fruit
2019-09-02 09:08:00,Megan Fischer,spices
2019-09-02 09:08:00,Christopher Carpenter,dairy
2019-09-02 09:08:00,Justin Vazquez,drinks
2019-09-02 09:08:00,Brandi Butler,drinks
2019-09-02 09:08:00,Larry Black,spices
2019-09-02 09:08:00,Kristin Combs,fruit
2019-09-02 09:08:00,Cynthia Rogers,dairy
2019-09-02 09:09:00,Shawn Khan,drinks
2019-09-02 09:09:00,Donna Williams MD,fruit
2019-09-02 09:09:00,Megan Fischer,dairy
2019-09-02 09:09:00,Christopher Carpenter,dairy
2019-09-02 09:09:00,Justin Vazquez,drinks
2019-09-02 09:09:00,Brandi Butler,drinks
2019-09-02 09:09:00,Kristin Combs,drinks
2019-09-02 09:09:00,Cynthia Rogers,dairy
2019-09-02 09:09:00,Anthony Marshall,dairy
2019-09-02 09:10:00,Shawn Khan,drinks
2019-09-02 09:10:00,Donna Williams MD,drinks
2019-09-02 09:10:00,Megan Fischer,dairy
2019-09-02 09:10:00,Christopher Carpenter,dairy
2019-09-02 09:10:00,Justin Vazquez,drinks
2019-09-02 09:10:00,Brandi Butler,drinks
2019-09-02 09:10:00,Cynthia Rogers,fruit
2019-09-02 09:10:00,Anthony Marshall,dairy
2019-09-02 09:10:00,Miranda Bass,drinks
2019-09-02 09:10:00,Linda Allen,dairy
2019-09-02 09:11:00,Donna Williams MD,drinks
2019-09-02 09:11:00,Christopher Carpenter,dairy
2019-09-02 09:11:00,Justin Vazquez,drinks
2019-09-02 09:11:00,Brandi Butler,drinks
2019-09-02 09:11:00,Cynthia Rogers,fruit
2019-09-02 09:11:00,Anthony Marshall,dairy
2019-09-02 09:11:00,Linda Allen,dairy
2019-09-02 09:11:00,Jacob Smith,dairy
2019-09-02 09:11:00,Jessica Freeman,fruit
2019-09-02 09:12:00,Donna Williams MD,drinks
2019-09-02 09:12:00,Christopher Carpenter,dairy
2019-09-02 09:12:00,Justin Vazquez,drinks
2019-09-02 09:12:00,Brandi Butler,drinks
2019-09-02 09:12:00,Cynthia Rogers,fruit
2019-09-02 09:12:00,Anthony Marshall,dairy
2019-09-02 09:12:00,Linda Allen,spices
2019-09-02 09:12:00,Jacob Smith,drinks
2019-09-02 09:12:00,Jessica Freeman,fruit
2019-09-02 09:12:00,Sarah Johnston,spices
2019-09-02 09:12:00,Christine Frank,spices
2019-09-02 09:13:00,Donna Williams MD,drinks
2019-09-02 09:13:00,Christopher Carpenter,fruit
2019-09-02 09:13:00,Justin Vazquez,drinks
2019-09-02 09:13:00,Brandi Butler,drinks
2019-09-02 09:13:00,Anthony Marshall,fruit
2019-09-02 09:13:00,Linda Allen,dairy
2019-09-02 09:13:00,Sarah Johnston,spices
2019-09-02 09:13:00,Christine Frank,spices
2019-09-02 09:13:00,Tasha Dickson,fruit
2019-09-02 09:14:00,Donna Williams MD,drinks
2019-09-02 09:14:00,Christopher Carpenter,fruit
2019-09-02 09:14:00,Justin Vazquez,spices
2019-09-02 09:14:00,Brandi Butler,spices
2019-09-02 09:14:00,Anthony Marshall,fruit
2019-09-02 09:14:00,Linda Allen,dairy
2019-09-02 09:14:00,Christine Frank,drinks
2019-09-02 09:14:00,Tasha Dickson,fruit
2019-09-02 09:14:00,Regina Rosales,fruit
2019-09-02 09:15:00,Donna Williams MD,drinks
2019-09-02 09:15:00,Christopher Carpenter,drinks
2019-09-02 09:15:00,Justin Vazquez,spices
2019-09-02 09:15:00,Brandi Butler,spices
2019-09-02 09:15:00,Anthony Marshall,fruit
2019-09-02 09:15:00,Linda Allen,fruit
2019-09-02 09:15:00,Christine Frank,drinks
2019-09-02 09:15:00,Tasha Dickson,fruit
2019-09-02 09:15:00,Regina Rosales,fruit
2019-09-02 09:15:00,John Coleman,dairy
2019-09-02 09:15:00,Monica Wilson,fruit
2019-09-02 09:16:00,Donna Williams MD,drinks
2019-09-02 09:16:00,Christopher Carpenter,drinks
2019-09-02 09:16:00,Justin Vazquez,spices
2019-09-02 09:16:00,Brandi Butler,spices
2019-09-02 09:16:00,Anthony Marshall,drinks
2019-09-02 09:16:00,Christine Frank,drinks
2019-09-02 09:16:00,Tasha Dickson,fruit
2019-09-02 09:16:00,Regina Rosales,fruit
2019-09-02 09:16:00,John Coleman,dairy
2019-09-02 09:17:00,Donna Williams MD,fruit
2019-09-02 09:17:00,Christopher Carpenter,spices
2019-09-02 09:17:00,Justin Vazquez,fruit
2019-09-02 09:17:00,Brandi Butler,drinks
2019-09-02 09:17:00,Anthony Marshall,drinks
2019-09-02 09:17:00,Christine Frank,drinks
2019-09-02 09:17:00,Tasha Dickson,dairy
2019-09-02 09:17:00,Regina Rosales,fruit
2019-09-02 09:17:00,Brittney Duran,spices
2019-09-02 09:18:00,Donna Williams MD,fruit
2019-09-02 09:18:00,Christopher Carpenter,spices
2019-09-02 09:18:00,Justin Vazquez,fruit
2019-09-02 09:18:00,Brandi Butler,fruit
2019-09-02 09:18:00,Anthony Marshall,drinks
2019-09-02 09:18:00,Christine Frank,drinks
2019-09-02 09:18:00,Tasha Dickson,dairy
2019-09-02 09:18:00,Regina Rosales,fruit
2019-09-02 09:18:00,Brittney Duran,dairy
2019-09-02 09:18:00,Diane Mitchell,dairy
2019-09-02 09:18:00,Jason Clark,dairy
2019-09-02 09:18:00,Amanda Knight,fruit
2019-09-02 09:18:00,Kelly Kramer,dairy
2019-09-02 09:19:00,Donna Williams MD,fruit
2019-09-02 09:19:00,Christopher Carpenter,spices
2019-09-02 09:19:00,Justin Vazquez,fruit
2019-09-02 09:19:00,Brandi Butler,dairy
2019-09-02 09:19:00,Anthony Marshall,drinks
2019-09-02 09:19:00,Tasha Dickson,dairy
2019-09-02 09:19:00,Regina Rosales,fruit
2019-09-02 09:19:00,Brittney Duran,dairy
2019-09-02 09:19:00,Jason Clark,dairy
2019-09-02 09:19:00,Amanda Knight,fruit
2019-09-02 09:20:00,Justin Vazquez,fruit
2019-09-02 09:20:00,Brandi Butler,dairy
2019-09-02 09:20:00,Anthony Marshall,spices
2019-09-02 09:20:00,Tasha Dickson,dairy
2019-09-02 09:20:00,Regina Rosales,fruit
2019-09-02 09:20:00,Brittney Duran,fruit
2019-09-02 09:20:00,Jason Clark,spices
2019-09-02 09:20:00,Amanda Knight,fruit
2019-09-02 09:21:00,Justin Vazquez,fruit
2019-09-02 09:21:00,Brandi Butler,spices
2019-09-02 09:21:00,Anthony Marshall,fruit
2019-09-02 09:21:00,Tasha Dickson,dairy
2019-09-02 09:21:00,Regina Rosales,fruit
2019-09-02 09:21:00,Brittney Duran,fruit
2019-09-02 09:21:00,Abigail Brooks,dairy
2019-09-02 09:21:00,David Perez,spices
2019-09-02 09:21:00,Julie Gutierrez,drinks
2019-09-02 09:22:00,Justin Vazquez,dairy
2019-09-02 09:22:00,Brandi Butler,spices
2019-09-02 09:22:00,Anthony Marshall,dairy
2019-09-02 09:22:00,Tasha Dickson,dairy
2019-09-02 09:22:00,Regina Rosales,spices
2019-09-02 09:22:00,Brittney Duran,fruit
2019-09-02 09:22:00,Abigail Brooks,spices
2019-09-02 09:22:00,David Perez,dairy
2019-09-02 09:22:00,Julie Gutierrez,drinks
2019-09-02 09:23:00,Justin Vazquez,drinks
2019-09-02 09:23:00,Tasha Dickson,fruit
2019-09-02 09:23:00,Abigail Brooks,spices
2019-09-02 09:23:00,David Perez,dairy
2019-09-02 09:23:00,Julie Gutierrez,drinks
2019-09-02 09:23:00,James Best,fruit
2019-09-02 09:23:00,Joseph Bowman,dairy
2019-09-02 09:24:00,Justin Vazquez,fruit
2019-09-02 09:24:00,Tasha Dickson,dairy
2019-09-02 09:24:00,Abigail Brooks,spices
2019-09-02 09:24:00,David Perez,dairy
2019-09-02 09:24:00,Julie Gutierrez,drinks
2019-09-02 09:24:00,James Best,fruit
2019-09-02 09:24:00,Joseph Bowman,fruit
2019-09-02 09:25:00,Justin Vazquez,dairy
2019-09-02 09:25:00,Tasha Dickson,dairy
2019-09-02 09:25:00,Abigail Brooks,dairy
2019-09-02 09:25:00,David Perez,dairy
2019-09-02 09:25:00,James Best,fruit
2019-09-02 09:26:00,Justin Vazquez,dairy
2019-09-02 09:26:00,Tasha Dickson,dairy
2019-09-02 09:26:00,Abigail Brooks,dairy
2019-09-02 09:26:00,David Perez,dairy
2019-09-02 09:26:00,James Best,fruit
2019-09-02 09:26:00,Danielle Thomas,dairy
2019-09-02 09:27:00,Tasha Dickson,dairy
2019-09-02 09:27:00,Abigail Brooks,drinks
2019-09-02 09:27:00,David Perez,dairy
2019-09-02 09:27:00,Danielle Thomas,dairy
2019-09-02 09:28:00,Tasha Dickson,dairy
2019-09-02 09:28:00,Abigail Brooks,drinks
2019-09-02 09:28:00,David Perez,dairy
2019-09-02 09:28:00,Danielle Thomas,fruit
2019-09-02 09:29:00,Tasha Dickson,dairy
2019-09-02 09:29:00,David Perez,dairy
2019-09-02 09:29:00,Danielle Thomas,fruit
2019-09-02 09:29:00,Sean Wilson,dairy
2019-09-02 09:30:00,David Perez,dairy
2019-09-02 09:30:00,Sean Wilson,dairy
2019-09-02 09:31:00,David Perez,dairy
2019-09-02 09:31:00,Sean Wilson,dairy
2019-09-02 09:31:00,Anna Holland,drinks
2019-09-02 09:31:00,Sara Foster,dairy
2019-09-02 09:32:00,Anna Holland,drinks
2019-09-02 09:32:00,Sara Foster,dairy
2019-09-02 09:32:00,Kristi Braun,dairy
2019-09-02 09:32:00,Ryan Ramirez,spices
2019-09-02 09:33:00,Anna Holland,drinks
2019-09-02 09:33:00,Sara Foster,dairy
2019-09-02 09:33:00,Kristi Braun,dairy
2019-09-02 09:33:00,Ryan Ramirez,dairy
2019-09-02 09:34:00,Anna Holland,drinks
2019-09-02 09:34:00,Sara Foster,dairy
2019-09-02 09:34:00,Kristi Braun,dairy
2019-09-02 09:34:00,Ryan Ramirez,dairy
2019-09-02 09:34:00,Scott White,fruit
2019-09-02 09:34:00,Daniel Moore,fruit
2019-09-02 09:34:00,Erin Brandt,dairy
2019-09-02 09:34:00,James Harris,dairy
2019-09-02 09:34:00,Tammy Richard,dairy
2019-09-02 09:35:00,Anna Holland,drinks
2019-09-02 09:35:00,Sara Foster,dairy
2019-09-02 09:35:00,Kristi Braun,dairy
2019-09-02 09:35:00,Ryan Ramirez,dairy
2019-09-02 09:35:00,Scott White,fruit
2019-09-02 09:35:00,Daniel Moore,fruit
2019-09-02 09:35:00,Erin Brandt,dairy
2019-09-02 09:35:00,James Harris,fruit
2019-09-02 09:35:00,Tammy Richard,dairy
2019-09-02 09:36:00,Anna Holland,drinks
2019-09-02 09:36:00,Sara Foster,fruit
2019-09-02 09:36:00,Kristi Braun,dairy
2019-09-02 09:36:00,Ryan Ramirez,dairy
2019-09-02 09:36:00,Scott White,fruit
2019-09-02 09:36:00,Daniel Moore,fruit
2019-09-02 09:36:00,Erin Brandt,spices
2019-09-02 09:36:00,James Harris,fruit
2019-09-02 09:36:00,Tammy Richard,dairy
2019-09-02 09:37:00,Anna Holland,fruit
2019-09-02 09:37:00,Sara Foster,fruit
2019-09-02 09:37:00,Kristi Braun,dairy
2019-09-02 09:37:00,Ryan Ramirez,dairy
2019-09-02 09:37:00,Scott White,fruit
2019-09-02 09:37:00,Erin Brandt,spices
2019-09-02 09:37:00,James Harris,fruit
2019-09-02 09:37:00,Tammy Richard,dairy
2019-09-02 09:37:00,Charles Green,drinks
2019-09-02 09:37:00,Evelyn Hughes,dairy
2019-09-02 09:37:00,Amanda Carlson,dairy
2019-09-02 09:37:00,Brian Mitchell,fruit
2019-09-02 09:37:00,William Anthony,dairy
2019-09-02 09:37:00,Roy Lewis,drinks
2019-09-02 09:37:00,Jackson King,drinks
2019-09-02 09:38:00,Anna Holland,fruit
2019-09-02 09:38:00,Sara Foster,fruit
2019-09-02 09:38:00,Kristi Braun,dairy
2019-09-02 09:38:00,Ryan Ramirez,fruit
2019-09-02 09:38:00,Scott White,spices
2019-09-02 09:38:00,Erin Brandt,spices
2019-09-02 09:38:00,James Harris,fruit
2019-09-02 09:38:00,Tammy Richard,dairy
2019-09-02 09:38:00,Charles Green,drinks
2019-09-02 09:38:00,Evelyn Hughes,dairy
2019-09-02 09:38:00,Amanda Carlson,drinks
2019-09-02 09:38:00,Brian Mitchell,spices
2019-09-02 09:38:00,William Anthony,drinks
2019-09-02 09:38:00,Roy Lewis,drinks
2019-09-02 09:38:00,Jackson King,fruit
2019-09-02 09:38:00,Joseph Stevenson,fruit
2019-09-02 09:38:00,Patrick Quinn,dairy
2019-09-02 09:38:00,Isabella Jackson,fruit
2019-09-02 09:38:00,Bradley Haley,drinks
2019-09-02 09:38:00,Max Webb,dairy
2019-09-02 09:39:00,Anna Holland,fruit
2019-09-02 09:39:00,Sara Foster,fruit
2019-09-02 09:39:00,Kristi Braun,dairy
2019-09-02 09:39:00,Ryan Ramirez,fruit
2019-09-02 09:39:00,Erin Brandt,drinks
2019-09-02 09:39:00,James Harris,dairy
2019-09-02 09:39:00,Tammy Richard,dairy
2019-09-02 09:39:00,Charles Green,spices
2019-09-02 09:39:00,Amanda Carlson,spices
2019-09-02 09:39:00,Brian Mitchell,spices
2019-09-02 09:39:00,William Anthony,drinks
2019-09-02 09:39:00,Roy Lewis,drinks
2019-09-02 09:39:00,Jackson King,fruit
2019-09-02 09:39:00,Joseph Stevenson,fruit
2019-09-02 09:39:00,Patrick Quinn,dairy
2019-09-02 09:39:00,Isabella Jackson,dairy
2019-09-02 09:39:00,Bradley Haley,drinks
2019-09-02 09:39:00,Max Webb,dairy
2019-09-02 09:39:00,Garrett Schaefer,dairy
2019-09-02 09:39:00,Kelly Hamilton,fruit
2019-09-02 09:40:00,Kristi Braun,dairy
2019-09-02 09:40:00,Ryan Ramirez,fruit
2019-09-02 09:40:00,Erin Brandt,drinks
2019-09-02 09:40:00,James Harris,dairy
2019-09-02 09:40:00,Tammy Richard,dairy
2019-09-02 09:40:00,Charles Green,spices
2019-09-02 09:40:00,Amanda Carlson,spices
2019-09-02 09:40:00,Brian Mitchell,spices
2019-09-02 09:40:00,Roy Lewis,drinks
2019-09-02 09:40:00,Jackson King,fruit
2019-09-02 09:40:00,Joseph Stevenson,fruit
2019-09-02 09:40:00,Patrick Quinn,dairy
2019-09-02 09:40:00,Isabella Jackson,dairy
2019-09-02 09:40:00,Max Webb,dairy
2019-09-02 09:40:00,Kelly Hamilton,fruit
2019-09-02 09:40:00,Jason Harris,fruit
2019-09-02 09:40:00,Craig Rodriguez MD,dairy
2019-09-02 09:40:00,Robert Graham,dairy
